,y_test,prediction
4474,1091.2462,1575.0625
6892,247.0118,594.3125
7572,2681.8424,2251.6875
7479,3530.0716,2487.9375
4445,2246.4092,2548.8125
1954,4250.4672,3684.4375
2019,6029.4848,4561.9375
1118,2024.032,1702.8125
161,1808.9786,3027.1875
1319,503.3448,834.8125
457,1957.452,1531.0625
3240,805.618,1305.6875
4446,4106.6544,2588.6875
2700,778.986,1361.4375
3119,1171.808,477.5625
2720,2698.4874,2082.1875
6885,1556.6404,1848.0625
4577,407.4696,785.5625
1065,143.8128,-1097.6875
5539,1406.1696,1070.4375
6136,416.125,-503.8125
3355,1315.6208,2698.8125
2769,1765.7016,2484.6875
3774,3271.0754,3183.4375
6938,2864.2716,2596.8125
8413,1691.132,1360.8125
5660,1278.336,934.0625
1721,3261.7542,2301.1875
3172,2889.572,1752.3125
2332,1214.4192,770.5625
8073,1031.99,1652.6875
3641,2544.6876,2878.5625
2207,755.0172,1354.8125
2012,539.298,1463.1875
3645,852.8898,124.4375
8109,3153.2288,3158.9375
4530,1162.4868,1186.6875
192,3124.5994,2715.8125
3147,256.333,630.6875
1247,829.5868,1088.8125
2734,4848.3556,3435.0625
7223,2544.6876,2727.3125
6867,284.2966,768.5625
398,2652.5472,2408.3125
5878,1637.868,1771.1875
7700,970.7364,1872.3125
1224,241.0196,77.0625
962,5060.08,4034.0625
6479,3570.6854,1847.4375
5629,5759.17,3653.4375
8013,848.895,928.4375
2224,1022.6688,2740.5625
1931,2332.9632,1916.3125
3848,6705.2718,5293.1875
1206,6040.1376,3975.5625
4316,1794.331,2276.0625
923,2454.1388,2033.3125
6471,1534.0032,4088.8125
3420,1845.5976,2939.4375
849,565.2642,1201.6875
7736,826.9236,1523.0625
1956,4054.722,2153.3125
2915,5382.993,4088.4375
1019,3131.9232,4158.0625
2719,3411.5592,2683.8125
3855,4540.756,2413.8125
7905,3805.047,3591.4375
2472,188.4214,1231.8125
4936,529.311,669.6875
6570,1696.4584,1901.0625
190,1661.8368,1664.3125
4527,2693.8268,2512.3125
2216,8851.1452,4137.1875
5065,8028.8822,5522.1875
7964,1118.544,1425.6875
1031,1960.781,1654.8125
249,5259.82,4142.3125
8085,3528.74,2820.5625
4311,1342.2528,1936.1875
368,1286.3256,3121.0625
189,2233.0932,1371.3125
2955,2063.98,1651.1875
390,2552.6772,2199.6875
8130,2111.2518,1611.0625
5728,170.4448,919.6875
7047,871.5322,908.9375
7708,4832.3764,3779.8125
4126,958.752,2416.3125
7134,852.224,1353.8125
1826,1148.505,1259.8125
1887,687.1056,891.3125
3515,3866.9664,3294.9375
6826,5540.7876,2388.5625
8493,4727.18,3102.8125
8469,367.5216,1112.1875
6896,4610.665,2989.0625
5848,427.4436,2212.5625
587,2324.9736,3002.6875
4399,3089.9778,2499.6875
5099,1061.951,1323.8125
5033,3052.0272,2079.0625
5052,3338.987,3077.4375
6281,1138.518,735.5625
2188,1245.046,1713.5625
4725,1398.18,1567.4375
7333,585.904,617.1875
6697,5890.9984,3362.0625
4482,3235.788,3422.9375
6807,4474.176,3062.5625
6130,3115.944,2754.5625
4213,2348.9424,4137.6875
6008,385.4982,178.4375
7433,3896.2616,2884.6875
2447,1133.8574,1134.4375
2200,842.237,2077.0625
7915,2442.1544,1449.4375
4639,3169.208,2649.6875
5771,319.584,702.8125
7946,3795.06,3002.1875
4695,4262.4516,3057.6875
7357,1549.9824,3154.8125
3380,527.3136,883.6875
4052,5089.3752,3019.0625
8042,2988.1104,3714.9375
6220,2740.4328,1634.0625
7402,1629.8784,1193.4375
1622,1581.9408,2035.3125
4656,439.428,451.5625
584,3817.0314,2874.8125
8355,2795.6942,2351.4375
476,856.8846,1428.6875
3894,6867.0612,4029.6875
5468,778.986,1271.5625
992,1857.582,1663.6875
6274,3231.1274,2310.4375
5626,1821.6288,1844.4375
5496,2950.8256,2915.4375
7645,396.8168,1644.0625
5933,631.8442,2199.1875
59,892.172,991.3125
5623,3645.255,3852.5625
6401,1222.4088,1436.8125
4349,10993.6896,5432.4375
342,4377.635,2699.8125
69,2027.361,1645.3125
5721,3412.8908,2155.4375
3408,67.9116,-1289.6875
780,441.4254,214.5625
624,4993.5,3958.8125
265,2553.343,3006.3125
3831,1560.6352,3170.3125
1772,1018.674,2735.8125
3304,2306.997,1796.9375
2450,2836.308,3576.0625
7821,820.2656,1928.3125
1341,5909.6408,3411.3125
3208,6757.87,2885.5625
4194,639.168,913.8125
5946,45.9402,-1071.1875
3616,2897.5616,2783.3125
7849,567.2616,2969.0625
716,3745.125,2796.1875
7887,179.766,1037.8125
8202,1230.3984,1821.5625
2000,1209.7586,873.0625
1036,1693.7952,2232.9375
3029,135.8232,-1155.4375
2946,805.618,701.9375
1163,1341.587,1461.3125
1848,6006.1818,2959.3125
2166,2648.5524,2365.1875
4705,41.9454,-1181.3125
8163,4506.1344,4490.4375
2135,366.19,120.4375
5322,6096.0648,3489.9375
7178,2836.308,3252.1875
1511,1713.7692,2455.4375
2014,559.272,425.0625
4543,5195.2374,3091.6875
3597,2759.0752,2662.1875
6486,1724.422,2782.6875
575,1267.0174,1542.1875
4360,5438.9202,4070.4375
4,994.7052,846.0625
2694,3139.9128,4174.9375
5372,191.0846,1142.9375
3921,2900.2248,3841.4375
6019,400.8116,-816.1875
6839,2433.499,2267.3125
4319,1090.5804,1849.9375
3214,2255.7304,1323.9375
2314,2153.1972,2505.4375
6949,1116.5466,1441.1875
2484,1042.6428,2377.5625
6585,1922.8304,1621.3125
6991,2502.7422,1910.1875
3448,715.0692,2001.0625
1450,11445.102,5471.1875
6529,1165.15,1355.6875
1528,2220.443,1228.0625
352,6093.4016,3673.4375
6384,3387.5904,3093.1875
6383,5005.4844,3728.5625
1331,2536.698,3999.8125
5724,1488.063,1570.4375
5859,3179.8608,5640.1875
743,3174.5344,3162.9375
3116,479.376,1445.1875
7493,695.0952,1220.8125
7066,898.83,2029.4375
7615,904.1564,1034.5625
546,633.8416,859.5625
5063,2716.464,2985.1875
3951,225.7062,1825.6875
1192,121.1756,97.1875
2325,113.8518,65.3125
6658,51.9324,-1061.0625
96,1231.73,3855.0625
5892,4210.5192,3889.4375
6366,1970.768,3875.6875
1749,5626.01,3553.8125
4501,2526.711,2700.5625
6873,1540.6612,1953.8125
1248,1166.4816,2346.8125
1738,468.7232,711.9375
4661,1211.756,1388.8125
3858,1454.1072,986.9375
5578,506.008,185.1875
3016,1857.582,1295.0625
6135,3715.164,4405.8125
2399,3193.1768,2431.3125
643,1262.3568,573.4375
5263,2057.9878,4494.5625
8294,1925.4936,2185.5625
7075,5313.084,3118.5625
4960,974.0654,1234.5625
2301,1864.24,1572.9375
6170,679.116,667.1875
5152,2746.425,2973.0625
933,367.5216,1038.4375
7058,3083.9856,3808.6875
6427,3301.7022,2407.0625
1213,1796.3284,1707.3125
7310,4923.591,4062.4375
5475,2085.2856,1946.9375
8154,3207.8244,3872.9375
5381,2841.6344,2027.3125
1636,4122.6336,1922.6875
2140,661.8052,848.8125
5911,824.9262,1581.0625
6254,3735.138,2760.1875
1452,773.6596,809.0625
8406,999.3658,924.4375
8426,4512.1266,2519.3125
3628,804.9522,810.0625
3696,439.428,632.3125
6778,2061.3168,2756.5625
1941,525.982,2184.0625
6722,5865.0322,4021.9375
5586,894.8352,2544.3125
1532,1641.8628,2893.8125
7391,300.9416,506.8125
6726,396.8168,3268.0625
7119,253.6698,-468.6875
5428,2332.9632,1646.8125
3225,3605.307,3402.4375
5600,1565.9616,1847.1875
4282,3630.6074,3123.3125
3803,3797.7232,4017.8125
8300,2460.7968,1471.4375
847,87.2198,-482.8125
1442,2181.1608,1430.9375
333,9267.936,5138.4375
4804,1884.8798,1271.8125
690,1659.8394,2951.4375
3194,2828.3184,1573.8125
357,5033.448,4101.3125
854,588.5672,370.3125
5274,5424.9384,4125.3125
7351,593.2278,1262.6875
2661,1258.362,4036.4375
289,1237.7222,1523.3125
2369,173.7738,1006.1875
4965,2285.0256,1740.4375
5279,2514.0608,2581.3125
1606,1904.188,2994.9375
480,2940.1728,2935.1875
4433,5480.8656,3697.1875
2669,3990.8052,3740.3125
6940,2441.4886,1897.6875
2102,992.042,1266.4375
446,50.6008,-984.4375
5527,2365.5874,1986.6875
2831,1837.608,2029.6875
8049,731.0484,656.1875
3403,2878.2534,4075.0625
1273,540.6296,753.6875
3092,3315.0182,4002.3125
6902,4713.864,3093.1875
552,334.2316,811.6875
2357,2439.4912,4085.6875
5756,3628.61,2521.1875
2505,3846.9924,3408.6875
6474,1547.985,1082.5625
549,2386.2272,2856.9375
3522,1707.777,3114.4375
6790,1018.674,1692.4375
4233,2101.2648,4208.8125
4481,5690.5926,2305.4375
5943,2125.2336,1818.8125
1212,3257.7594,2543.3125
2089,3929.5516,2495.4375
2621,433.4358,992.1875
2566,1832.2816,3591.9375
7783,2327.6368,3019.9375
280,736.3748,1443.6875
6501,2950.1598,2298.9375
7600,937.4464,943.9375
5608,1565.9616,3133.8125
1231,2612.5992,2401.1875
7505,1797.66,1452.1875
4129,3215.814,3636.1875
7366,2498.0816,1471.9375
2905,2886.9088,2638.4375
7830,1246.3776,2022.4375
4685,3355.632,2981.4375
1910,873.5296,1766.0625
789,1783.6782,1450.6875
561,81.2276,-1131.6875
298,942.7728,1438.5625
7474,1458.102,1669.9375
1299,2960.1468,2646.0625
2601,1853.5872,900.9375
498,1054.6272,1405.0625
3647,1534.0032,1604.6875
4525,1895.5326,2414.8125
2776,7931.6754,3795.6875
3761,495.3552,140.9375
5559,2237.088,2156.8125
3844,383.5008,770.6875
382,2251.7356,1625.6875
2678,453.4098,620.9375
6454,6024.1584,3634.6875
3584,6851.082,3584.1875
4035,579.246,975.4375
4595,5273.136,4171.6875
2854,2463.46,1751.6875
3643,3289.052,2013.6875
1846,339.558,525.0625
4089,2649.2182,1925.9375
2944,157.1288,-1198.0625
5542,751.0224,2127.9375
1073,1025.332,633.1875
7472,2004.058,2245.5625
2079,525.3162,903.0625
7305,263.6568,334.8125
7265,1480.0734,864.5625
7471,1798.9916,2055.3125
1804,3842.9976,3760.1875
4015,1406.1696,1432.3125
2384,153.7998,663.5625
4313,4541.4218,3843.1875
8156,2109.2544,1415.0625
4802,1059.9536,4197.5625
1197,3829.0158,2166.0625
4865,856.8846,1039.1875
896,1058.622,2840.0625
18,2303.668,3515.8125
5903,1470.0864,1871.5625
3382,1164.4842,1718.4375
2853,207.7296,1345.4375
4597,3428.2042,2912.0625
5519,2293.0152,2321.6875
1994,3207.8244,2445.6875
4308,4138.6128,3014.6875
8462,1494.0552,1452.1875
5493,1221.0772,3020.5625
1303,253.004,145.8125
474,810.9444,929.9375
1789,175.1054,918.9375
4929,2036.0164,2925.4375
7215,375.5112,80.5625
4596,3354.3004,2530.3125
2133,1431.47,2323.3125
7022,2073.3012,2100.3125
567,1561.9668,1516.9375
3888,759.012,673.6875
8173,1686.4714,1657.0625
2647,1038.648,2103.0625
1149,1171.808,2614.0625
4897,398.1484,1351.1875
7079,2556.672,3075.6875
2714,365.5242,724.4375
1658,6771.186,3541.6875
1441,833.5816,1384.5625
4381,5880.3456,4325.0625
7159,878.856,1432.8125
3320,4386.2904,3413.0625
7256,8323.8316,3505.0625
5783,2708.4744,2431.9375
4744,4012.1108,4165.8125
5338,109.857,-1244.8125
1596,1733.0774,1169.4375
4379,605.878,992.4375
2616,3103.9596,2630.0625
2343,5068.7354,3509.1875
4406,421.4514,2010.6875
1493,651.8182,631.5625
5957,1514.695,2396.9375
7597,2261.0568,4432.1875
2706,747.0276,2041.9375
7238,2787.0388,3367.6875
8124,246.346,1943.0625
2183,1518.024,981.3125
2115,934.7832,776.5625
1430,1661.8368,1027.0625
7460,3705.8428,2530.1875
669,1107.8912,2209.6875
5292,6723.2484,4015.8125
8054,503.3448,307.0625
5254,3974.826,4294.8125
2426,4278.4308,3876.5625
7869,2626.581,2444.8125
748,996.0368,999.4375
829,5367.6796,2770.5625
4499,3075.996,2712.4375
2836,503.3448,1442.0625
453,978.726,3083.4375
4663,3207.8244,3070.3125
2425,4442.2176,4420.4375
3067,3103.9596,2335.8125
2339,1528.011,1722.6875
3789,1128.531,1193.9375
6763,5289.1152,4929.0625
2889,1737.738,3022.5625
1521,262.3252,2002.5625
4673,1459.4336,1534.5625
4185,1644.526,2567.0625
4115,2237.088,2568.0625
7548,1534.0032,1226.1875
3307,2069.3064,2571.4375
7088,185.0924,933.1875
1367,1853.5872,3706.9375
430,38.6164,-1288.4375
8198,3401.5722,5654.6875
5680,1257.0304,2479.3125
8408,2563.33,2917.5625
5741,2668.5264,3622.5625
1219,866.8716,2062.0625
2139,498.0184,2129.3125
598,1414.1592,3330.3125
7758,1414.1592,2488.6875
3086,223.7088,-114.9375
2389,419.454,680.1875
8375,528.6452,2455.3125
8501,1508.037,1734.3125
3545,1106.5596,1080.1875
6319,2628.5784,3139.0625
8521,1845.5976,1378.3125
4029,2619.2572,2559.9375
1393,6897.688,4430.5625
7389,227.7036,521.8125
4391,1348.245,945.8125
866,4643.955,3676.3125
6974,5424.9384,4176.5625
6146,709.077,2238.6875
6350,2277.036,4019.9375
3350,3281.0624,1779.0625
6311,1024.6662,2233.6875
1148,1146.5076,2586.3125
5187,1797.66,4526.9375
1194,5351.0346,3306.1875
7625,605.878,2024.3125
4271,934.7832,1261.5625
7525,2175.1686,3535.6875
710,387.4956,3023.8125
7167,3079.325,1325.9375
1556,3877.6192,3312.0625
1431,3415.554,3002.4375
2571,33.9558,-1206.9375
8170,1653.8472,3000.8125
8489,2109.2544,1197.5625
5459,711.0744,1128.0625
1390,2501.4106,2426.5625
7118,7190.64,3890.8125
7718,4942.8992,2645.6875
1223,296.9468,2384.0625
2411,312.2602,777.5625
64,2543.356,5478.9375
6513,6385.022,2874.9375
5926,3137.2496,1763.1875
1395,1964.11,3043.8125
7187,4154.592,3294.9375
5699,4660.6,2956.0625
4779,1669.8264,1510.5625
5923,1549.3166,1666.6875
4549,679.116,952.5625
3373,199.74,589.5625
4932,2460.7968,1560.8125
8028,1584.604,3463.4375
1272,172.4422,1125.1875
4913,6704.606,4306.6875
4622,463.3968,74.1875
258,1687.803,1829.4375
1619,419.454,2081.4375
3650,1765.0358,2573.4375
5207,1298.31,1512.6875
5614,1574.617,2237.9375
6443,3994.8,2555.0625
7461,759.6778,1724.1875
4387,2586.633,2091.9375
7884,2218.4456,1100.3125
8333,1684.474,1146.5625
3788,1621.8888,1645.3125
7697,3453.5046,2817.3125
7661,1693.7952,1643.9375
3241,4349.0056,3013.3125
6846,1605.9096,4296.4375
3950,693.0978,1745.5625
3457,3978.155,2569.5625
491,3486.1288,5436.4375
2240,452.744,915.8125
5570,3844.995,1751.8125
3397,1001.3632,3970.1875
6045,3237.1196,1662.3125
4847,671.1264,1374.3125
6714,1911.5118,2424.3125
4805,3523.4136,3149.8125
6993,7719.2852,3987.0625
3487,1158.492,1528.0625
3051,2616.594,3012.6875
8278,3430.2016,3883.4375
463,2431.5016,1791.8125
7180,2384.8956,2126.5625
6665,1838.2738,2377.8125
5449,447.4176,585.5625
6832,1259.6936,1511.3125
4643,1438.128,2299.4375
1767,3142.576,3170.0625
7972,615.1992,2234.1875
7963,2006.7212,1442.9375
6680,3723.1536,3922.9375
3014,1151.1682,965.4375
2263,633.8416,723.8125
5646,1208.427,1798.3125
3990,3020.0688,2552.1875
3913,3020.0688,3150.8125
5069,2656.542,3030.0625
2201,1223.0746,1738.3125
6523,4502.1396,2715.8125
6975,966.7416,1007.9375
6013,394.1536,1299.6875
3388,1127.8652,2613.6875
8503,3392.9168,1951.5625
1989,1281.665,1953.0625
8360,3635.268,2698.9375
1203,2631.2416,1726.8125
1418,4570.0512,3320.6875
3626,351.5424,18.0625
6858,1581.9408,2503.5625
6299,2966.139,1846.4375
6414,365.5242,1867.4375
5547,1794.331,2653.9375
4359,2931.5174,2940.6875
7817,1584.604,4046.1875
8162,615.1992,766.8125
1519,3755.112,2573.6875
2749,2996.1,3902.3125
2132,4613.994,4700.1875
1504,5522.811,5508.1875
5286,2783.7098,2642.8125
2177,479.376,21.9375
1569,1677.816,2412.8125
218,3690.5294,2467.1875
7607,2641.8944,2709.9375
6190,1551.9798,2691.8125
5341,1018.674,525.1875
5060,2492.7552,3323.0625
5921,926.7936,683.8125
4852,1923.4962,3411.6875
4731,4086.0146,3850.0625
2898,2376.906,2633.9375
6966,223.7088,-7.6875
5890,4933.578,2933.3125
3389,97.2068,-888.1875
1275,1162.4868,3117.1875
763,622.523,1066.6875
7772,3645.255,2450.4375
2534,2535.3664,2811.8125
4169,1604.578,2842.4375
325,387.4956,1216.4375
5172,1685.8056,2214.4375
3660,559.272,1955.9375
5711,1877.556,2039.9375
7091,2885.5772,2252.4375
3688,1454.1072,1901.0625
5590,1000.6974,1478.1875
655,1230.3984,1629.9375
5284,392.822,1245.4375
7006,3904.917,4187.4375
3303,3515.424,2732.4375
5136,3745.125,3934.1875
3110,2947.4966,3896.4375
5834,141.8154,314.8125
428,796.9626,1497.5625
2939,2125.2336,1362.4375
1236,841.5712,1664.4375
793,2045.3376,2961.1875
727,744.3644,997.0625
6451,4166.5764,4574.8125
6620,1158.492,2058.3125
2147,782.315,2508.3125
6544,932.12,1621.4375
3960,322.2472,536.1875
3497,225.0404,1814.3125
1763,1001.3632,1730.3125
3605,4456.1994,3109.6875
5847,543.2928,997.9375
4198,2303.668,3705.3125
2998,1090.5804,2365.3125
8509,424.7804,1525.1875
5737,2097.27,3290.0625
8277,314.2576,682.9375
242,3248.4382,3163.6875
1507,1768.3648,3189.9375
4521,3111.9492,2585.8125
3381,838.908,2292.1875
5170,1358.232,1608.8125
3407,7334.4528,4817.8125
6295,2576.646,1912.9375
6788,3387.5904,2235.4375
6249,619.194,378.0625
1990,426.112,-138.3125
799,2588.6304,2356.0625
7910,2407.5328,2442.0625
7445,1215.7508,1845.4375
8420,1867.569,2099.4375
8325,771.6622,559.6875
562,1238.388,2096.5625
5303,639.168,2133.9375
95,487.3656,53.6875
3176,353.5398,1908.9375
1050,1099.2358,1403.0625
5692,1340.2554,2025.4375
6632,1324.942,5599.1875
2443,1278.336,2649.0625
2462,1682.4766,1427.3125
3175,3861.64,2926.8125
4443,1859.5794,1557.0625
461,759.012,682.8125
4344,1208.427,1866.8125
314,801.6232,1800.1875
7566,432.77,1609.4375
1620,1537.998,700.4375
5013,1342.2528,1043.8125
1699,665.8,740.6875
7815,175.7712,-422.5625
5068,3004.0896,3111.1875
7812,723.0588,2042.5625
5365,4685.9004,4129.5625
6189,6371.706,3320.5625
1930,2978.1234,2108.5625
7647,2741.7644,1542.9375
4200,1263.0226,2793.0625
2600,745.696,1190.6875
1177,347.5476,725.6875
3653,2854.9504,2894.4375
7682,786.9756,2377.6875
3992,2960.1468,2217.0625
5963,3398.2432,2154.3125
5385,2929.52,2604.6875
7481,572.588,1954.5625
3654,1238.388,1420.1875
1587,1235.059,2802.0625
6009,2241.0828,3606.9375
2639,3038.7112,3502.1875
8083,2920.1988,2822.1875
117,2542.0244,1735.4375
6579,415.4592,-978.4375
8377,1973.4312,2333.6875
7969,77.2328,-900.9375
8459,741.0354,1673.4375
4871,802.9548,2183.4375
3884,311.5944,-275.6875
5220,578.5802,883.8125
4458,2245.0776,2957.5625
1544,3410.2276,2070.6875
1996,6751.212,4442.0625
1067,6183.9504,4170.3125
7846,559.272,1098.0625
5821,4566.7222,5248.0625
8320,1884.8798,3052.9375
6911,1406.1696,1490.3125
2869,2840.3028,2555.6875
556,1637.868,3167.3125
648,3067.3406,2879.9375
6391,2586.633,3001.3125
1002,2656.542,1956.8125
1176,339.558,644.3125
4895,1006.6896,1449.0625
1012,6622.7126,3660.6875
2244,149.805,835.3125
7013,4250.4672,3345.3125
2591,1277.0044,1309.8125
5214,1150.5024,2335.0625
7665,1118.544,820.8125
1471,1274.3412,2144.8125
6334,7883.072,5276.6875
5909,2404.2038,1291.4375
6776,482.0392,1985.0625
1346,1454.1072,1455.0625
5135,2428.8384,3150.9375
6431,852.224,1717.9375
953,745.696,1093.0625
788,365.5242,668.6875
3354,223.7088,-103.8125
7506,2736.438,2897.5625
5822,1860.2452,1475.0625
2559,535.3032,2844.8125
1191,3717.8272,3720.3125
7662,5410.9566,4013.1875
8341,2423.512,1521.0625
3118,4159.9184,3278.6875
203,6704.606,4195.8125
2626,865.54,1150.0625
4447,186.424,-1148.3125
3677,543.2928,479.5625
3608,302.939,1000.3125
2758,1768.3648,3271.8125
7314,1788.3388,1677.4375
7786,837.5764,908.0625
7561,388.1614,681.0625
1005,2157.192,1301.5625
5270,183.095,576.0625
3784,3109.9518,1823.5625
1424,270.3148,506.8125
435,3038.7112,3295.1875
5707,910.8144,441.9375
990,741.0354,740.6875
817,1868.2348,2786.4375
5427,44.6086,-1082.3125
4170,894.8352,1848.5625
4053,1960.781,1760.0625
658,1166.4816,2970.9375
1329,3511.4292,4662.0625
5916,3745.125,3560.9375
636,103.199,-129.5625
2468,5668.6212,4106.0625
2323,2696.49,2928.1875
245,3755.112,3925.0625
7711,1151.1682,2566.1875
6105,296.9468,652.9375
7290,1354.903,2052.4375
7746,1901.5248,1735.9375
3927,1295.6468,2851.5625
2806,2127.231,2418.1875
6563,1870.898,2599.6875
4715,264.9884,2420.8125
3365,3048.6982,2596.1875
4075,4828.3816,4255.3125
253,1877.556,2033.4375
3691,146.476,-670.0625
1114,1078.596,3295.6875
1151,2277.036,2061.1875
6506,5834.4054,3992.5625
1737,1999.3974,2750.6875
3460,1965.4416,3890.4375
8224,3984.1472,3948.3125
3060,1203.7664,2365.6875
2619,2972.1312,2634.0625
6597,1480.7392,1562.4375
2818,263.6568,209.4375
7451,4165.2448,3802.0625
6777,2356.932,2761.3125
4254,671.1264,824.8125
1752,216.385,-974.9375
2672,1203.7664,2386.4375
5091,3155.892,4100.9375
2016,763.0068,1987.6875
500,2330.3,1905.9375
726,3079.9908,4155.9375
3566,3323.0078,2419.9375
6156,2550.014,3965.3125
1691,1384.1982,2848.4375
5642,5978.2182,3804.5625
3267,4586.0304,2961.0625
1119,767.0016,1137.3125
4299,2796.36,3022.6875
2066,1414.1592,1316.5625
6333,1208.427,1904.5625
1875,1046.6376,2326.9375
8151,2396.88,1615.9375
7744,450.0808,1616.0625
6492,449.415,528.9375
3074,279.636,1489.3125
4175,228.3694,1702.9375
5443,162.4552,629.4375
4221,2783.044,2258.8125
4298,591.2304,-253.0625
1850,1761.7068,1769.9375
507,1603.9122,2456.0625
3297,1938.8096,3599.8125
4362,1201.769,986.9375
6307,3010.7476,2488.8125
6412,1557.972,1695.1875
2518,713.0718,2062.5625
6659,3004.0896,3957.1875
4275,561.9352,1992.3125
3907,1438.128,1415.8125
1021,4027.4242,2801.6875
6764,2213.1192,2957.3125
8323,1842.9344,1583.5625
5447,4532.7664,3885.8125
6121,4287.752,1933.5625
7344,3225.1352,5072.9375
6439,1653.8472,1454.8125
2705,1219.7456,2726.1875
3974,1201.769,3826.4375
7804,382.1692,1412.6875
7342,2408.8644,1182.6875
6591,575.917,-60.9375
246,3440.8544,2809.0625
7906,427.4436,1514.6875
4927,743.0328,1123.9375
6840,4725.8484,3446.5625
285,2267.049,2434.4375
2478,1356.2346,3015.9375
1225,202.4032,-165.8125
5278,878.856,422.5625
4565,1665.8316,2958.3125
481,3046.7008,3945.9375
2701,2465.4574,1647.8125
3066,1018.0082,1216.6875
6061,1326.2736,1786.0625
942,1135.189,1728.4375
565,2863.6058,4305.4375
1204,165.1184,-626.1875
488,1581.9408,2166.4375
104,3185.853,3055.3125
6014,1264.3542,2353.1875
3736,669.129,769.8125
5002,4221.8378,3918.4375
6829,3349.6398,5425.5625
5700,1128.531,1200.3125
1464,1923.4962,3422.0625
4320,2892.2352,2103.3125
3140,564.5984,208.1875
3826,2969.468,2508.8125
1816,1230.3984,1527.8125
599,5502.837,2853.1875
7168,223.7088,44.4375
7731,1076.5986,1551.6875
7562,7717.9536,4371.9375
649,3281.7282,1735.8125
5870,1794.331,3984.9375
4638,540.6296,604.8125
1581,4221.172,3355.0625
1958,2343.616,1872.6875
7695,1821.6288,2041.1875
5325,6207.9192,5008.6875
1285,4965.5364,5049.9375
8019,3593.3226,2802.8125
8361,1390.1904,2500.5625
689,3456.1678,1978.0625
4247,1874.8928,3643.8125
3167,3430.2016,3467.6875
6663,199.74,370.5625
5595,4761.8016,2785.8125
7673,1724.422,2671.8125
5621,2097.9358,1512.8125
3944,1347.5792,1585.3125
538,1049.9666,918.1875
639,5736.5328,3786.0625
4681,8262.578,5297.3125
6456,2423.512,3023.9375
1786,2243.746,3434.4375
4788,3003.4238,3626.3125
383,1176.4686,700.4375
545,319.584,768.3125
7331,2458.1336,2717.5625
4613,2406.867,2551.5625
1358,2516.724,3985.0625
5299,4828.3816,3614.9375
4228,790.9704,1252.9375
1500,2628.5784,2070.3125
3296,308.9312,953.1875
6060,759.012,694.4375
3710,2451.4756,2815.3125
1542,1605.9096,2578.9375
2345,307.5996,548.5625
7291,5492.85,2898.8125
2959,1358.232,2124.3125
7268,2189.8162,3029.1875
6602,1491.392,2651.8125
2625,2812.3392,1938.0625
4954,1721.093,3899.0625
7656,288.9572,517.0625
7694,1035.9848,4067.3125
6870,3235.788,1977.8125
1123,1570.6222,3535.8125
2753,592.562,68.6875
3480,1428.141,1823.1875
7348,767.0016,4160.3125
1293,2925.5252,3476.4375
3544,4414.9198,3566.6875
4964,1687.803,3513.5625
7931,2247.075,1000.0625
2315,5383.6588,4662.3125
7941,79.2302,-455.1875
4568,6201.927,3646.9375
4288,2098.6016,2029.0625
7270,965.41,1514.5625
6370,1662.5026,2149.3125
7527,1565.9616,1969.9375
7532,2631.2416,4065.0625
5607,3691.1952,2420.4375
6158,1981.4208,2078.5625
1141,1350.2424,810.9375
7196,1701.7848,1611.6875
2277,589.233,1210.4375
271,2093.2752,4069.3125
813,5243.8408,3584.8125
6086,2404.8696,2874.0625
2772,4563.3932,3058.3125
3242,1597.92,1390.3125
5082,2782.3782,2063.6875
6054,579.246,1834.3125
3323,5033.448,5477.1875
7218,886.8456,1204.4375
3461,1022.6688,4135.4375
4261,1537.998,1232.9375
3428,552.614,911.3125
6861,4293.0784,2563.4375
4479,2804.3496,3378.3125
1680,495.3552,2030.1875
57,796.9626,945.1875
5887,1086.5856,705.0625
4101,575.2512,1151.8125
7690,7943.6598,4403.9375
5994,633.8416,788.1875
8411,4431.5648,2673.6875
6935,344.8844,877.0625
7630,2167.8448,1802.5625
7200,3448.844,2535.1875
4475,3395.58,3570.0625
1695,2587.9646,3121.6875
1936,958.752,1278.8125
1419,3020.0688,4092.4375
1250,2876.256,3111.9375
7051,503.3448,960.9375
1934,2372.9112,3344.9375
261,1418.154,1391.0625
7370,2693.8268,2423.1875
6654,4527.44,3607.1875
5235,2648.5524,1227.0625
1706,3271.7412,5411.4375
5676,4436.8912,2125.9375
3036,1833.6132,2131.9375
1976,254.3356,152.6875
440,2181.1608,2735.8125
1359,965.41,1611.6875
2104,970.7364,1618.9375
2498,2167.8448,1641.4375
619,534.6374,932.5625
1288,1834.9448,2306.3125
94,1274.3412,1967.3125
5158,1518.024,1298.9375
157,1910.1802,1555.5625
4617,3453.5046,2699.6875
4495,4873.656,5256.6875
2830,6231.888,3937.4375
1075,809.6128,801.0625
7702,922.7988,820.9375
8024,1772.3596,1297.6875
4278,3723.8194,3481.8125
7383,815.605,784.4375
6989,1049.9666,967.8125
2618,2101.9306,3063.9375
1165,759.012,906.8125
3568,540.6296,613.0625
4938,210.3928,-170.0625
5350,679.116,809.1875
4503,1697.79,2011.6875
2777,595.2252,3213.5625
3261,960.7494,1183.5625
7387,657.8104,892.4375
173,3969.4996,2896.5625
4507,2770.3938,2093.3125
2419,2125.2336,1377.8125
3640,778.986,1031.3125
